ProteinID	Length	Start	End	Domain	Tool
XP_004232923.1	23aa	288	310	LRR	DeepLRR
XP_004232923.1	20aa	311	330	LRR	DeepLRR
XP_004232923.1	20aa	335	354	LRR	DeepLRR
XP_004232923.1	20aa	359	378	LRR	DeepLRR
XP_004232923.1	20aa	383	402	LRR	DeepLRR
XP_004232923.1	20aa	407	426	LRR	DeepLRR
XP_004232923.1	20aa	431	450	LRR	DeepLRR
XP_004232923.1	20aa	455	474	LRR	DeepLRR
XP_004232923.1	20aa	478	497	LRR	DeepLRR
XP_004232923.1	21aa	503	523	LRR	DeepLRR
XP_004232923.1	20aa	527	546	LRR	DeepLRR
XP_004232923.1	20aa	551	570	LRR	DeepLRR
XP_004232923.1	20aa	574	593	LRR	DeepLRR
XP_004233025.1	20aa	90	109	LRR	DeepLRR
XP_004233025.1	20aa	114	133	LRR	DeepLRR
XP_004233025.1	20aa	137	156	LRR	DeepLRR
XP_004233025.1	20aa	161	180	LRR	DeepLRR
XP_004233025.1	20aa	185	204	LRR	DeepLRR
XP_004233025.1	20aa	209	228	LRR	DeepLRR
XP_004233025.1	20aa	232	251	LRR	DeepLRR
XP_004233025.1	20aa	256	275	LRR	DeepLRR
XP_004233025.1	25aa	278	302	LRR	DeepLRR
XP_004233025.1	20aa	304	323	LRR	DeepLRR
XP_004233025.1	20aa	327	346	LRR	DeepLRR
XP_004233025.1	20aa	351	370	LRR	DeepLRR
XP_004233046.1	20aa	128	147	LRR	DeepLRR
XP_004233046.1	20aa	151	170	LRR	DeepLRR
XP_004233046.1	21aa	174	194	LRR	DeepLRR
XP_004233046.1	20aa	197	216	LRR	DeepLRR
XP_004233046.1	20aa	221	240	LRR	DeepLRR
XP_004233092.1	23aa	75	97	LRR	DeepLRR
XP_004233092.1	20aa	99	118	LRR	DeepLRR
XP_004233092.1	20aa	123	142	LRR	DeepLRR
XP_004233092.1	21aa	147	167	LRR	DeepLRR
XP_004233092.1	20aa	170	189	LRR	DeepLRR
XP_004233092.1	20aa	195	214	LRR	DeepLRR
XP_004233092.1	20aa	219	238	LRR	DeepLRR
XP_004233092.1	20aa	243	262	LRR	DeepLRR
XP_004233092.1	20aa	267	286	LRR	DeepLRR
XP_004233092.1	20aa	291	310	LRR	DeepLRR
XP_004233092.1	20aa	315	334	LRR	DeepLRR
XP_004233092.1	20aa	339	358	LRR	DeepLRR
XP_004233092.1	22aa	363	384	LRR	DeepLRR
XP_004233092.1	25aa	385	409	LRR	DeepLRR
XP_004233092.1	20aa	411	430	LRR	DeepLRR
XP_004233092.1	20aa	435	454	LRR	DeepLRR
XP_004233092.1	20aa	459	478	LRR	DeepLRR
XP_004233092.1	20aa	483	502	LRR	DeepLRR
XP_004233092.1	20aa	507	526	LRR	DeepLRR
XP_004233092.1	20aa	531	550	LRR	DeepLRR
XP_004233092.1	20aa	555	574	LRR	DeepLRR
XP_004233092.1	20aa	579	598	LRR	DeepLRR
XP_004233092.1	20aa	603	622	LRR	DeepLRR
XP_004233092.1	20aa	630	649	LRR	DeepLRR
XP_004233092.1	20aa	653	672	LRR	DeepLRR
XP_004233092.1	20aa	677	696	LRR	DeepLRR
XP_004233092.1	20aa	702	721	LRR	DeepLRR
XP_004233092.1	25aa	723	747	LRR	DeepLRR
XP_004233092.1	20aa	749	768	LRR	DeepLRR
XP_004233092.1	28aa	772	799	LRR	DeepLRR
XP_004233157.1	20aa	95	114	LRR	DeepLRR
XP_004233157.1	20aa	119	138	LRR	DeepLRR
XP_004233157.1	20aa	143	162	LRR	DeepLRR
XP_004233157.1	20aa	167	186	LRR	DeepLRR
XP_004233157.1	20aa	191	210	LRR	DeepLRR
XP_004233157.1	21aa	215	235	LRR	DeepLRR
XP_004233157.1	27aa	237	263	LRR	DeepLRR
XP_004233157.1	20aa	267	286	LRR	DeepLRR
XP_004233157.1	20aa	293	312	LRR	DeepLRR
XP_004233157.1	20aa	316	335	LRR	DeepLRR
XP_004233157.1	20aa	342	361	LRR	DeepLRR
XP_004233157.1	20aa	364	383	LRR	DeepLRR
XP_004233157.1	20aa	408	427	LRR	DeepLRR
XP_004233157.1	20aa	432	451	LRR	DeepLRR
XP_004233157.1	20aa	456	475	LRR	DeepLRR
XP_004233157.1	20aa	480	499	LRR	DeepLRR
XP_004233157.1	20aa	505	524	LRR	DeepLRR
XP_004233157.1	20aa	529	548	LRR	DeepLRR
XP_004233157.1	20aa	553	572	LRR	DeepLRR
XP_004233157.1	28aa	575	602	LRR	DeepLRR
XP_004233342.1	20aa	82	101	LRR	DeepLRR
XP_004233342.1	20aa	103	122	LRR	DeepLRR
XP_004233342.1	20aa	128	147	LRR	DeepLRR
XP_004233342.1	20aa	152	171	LRR	DeepLRR
XP_004233342.1	20aa	176	195	LRR	DeepLRR
XP_004233867.2	20aa	78	97	LRR	DeepLRR
XP_004233867.2	20aa	98	117	LRR	DeepLRR
XP_004233867.2	20aa	122	141	LRR	DeepLRR
XP_004233867.2	20aa	146	165	LRR	DeepLRR
XP_004233867.2	20aa	170	189	LRR	DeepLRR
XP_004233867.2	20aa	194	213	LRR	DeepLRR
XP_004233867.2	20aa	218	237	LRR	DeepLRR
XP_004233867.2	20aa	242	261	LRR	DeepLRR
XP_004233867.2	23aa	266	288	LRR	DeepLRR
XP_004233867.2	20aa	290	309	LRR	DeepLRR
XP_004233867.2	20aa	314	333	LRR	DeepLRR
XP_004233867.2	20aa	338	357	LRR	DeepLRR
XP_004233867.2	20aa	362	381	LRR	DeepLRR
XP_004233867.2	20aa	386	405	LRR	DeepLRR
XP_004233867.2	20aa	410	429	LRR	DeepLRR
XP_004233867.2	20aa	434	453	LRR	DeepLRR
XP_004233867.2	20aa	458	477	LRR	DeepLRR
XP_004233867.2	20aa	482	501	LRR	DeepLRR
XP_004233867.2	20aa	506	525	LRR	DeepLRR
XP_004233867.2	20aa	530	549	LRR	DeepLRR
XP_004233867.2	20aa	553	572	LRR	DeepLRR
XP_004233867.2	20aa	578	597	LRR	DeepLRR
XP_004233867.2	20aa	602	621	LRR	DeepLRR
XP_004233867.2	20aa	628	647	LRR	DeepLRR
XP_004233867.2	20aa	652	671	LRR	DeepLRR
XP_004233867.2	20aa	676	695	LRR	DeepLRR
XP_004233867.2	20aa	701	720	LRR	DeepLRR
XP_004233867.2	20aa	722	741	LRR	DeepLRR
XP_004233867.2	23aa	748	770	LRR	DeepLRR
XP_004233867.2	28aa	771	798	LRR	DeepLRR
XP_004233904.1	20aa	118	137	LRR	DeepLRR
XP_004233904.1	20aa	142	161	LRR	DeepLRR
XP_004233904.1	20aa	166	185	LRR	DeepLRR
XP_004233904.1	20aa	190	209	LRR	DeepLRR
XP_004233904.1	20aa	214	233	LRR	DeepLRR
XP_004233904.1	20aa	239	258	LRR	DeepLRR
XP_004233904.1	20aa	263	282	LRR	DeepLRR
XP_004233904.1	20aa	287	306	LRR	DeepLRR
XP_004233904.1	23aa	311	333	LRR	DeepLRR
XP_004233904.1	20aa	335	354	LRR	DeepLRR
XP_004233904.1	20aa	359	378	LRR	DeepLRR
XP_004233904.1	20aa	384	403	LRR	DeepLRR
XP_004233904.1	20aa	408	427	LRR	DeepLRR
XP_004233904.1	21aa	432	452	LRR	DeepLRR
XP_004233904.1	23aa	460	482	LRR	DeepLRR
XP_004233904.1	23aa	485	507	LRR	DeepLRR
XP_004233904.1	20aa	509	528	LRR	DeepLRR
XP_004233904.1	21aa	533	553	LRR	DeepLRR
XP_004233904.1	20aa	557	576	LRR	DeepLRR
XP_004233904.1	20aa	581	600	LRR	DeepLRR
XP_004233904.1	23aa	605	627	LRR	DeepLRR
XP_004233904.1	20aa	629	648	LRR	DeepLRR
XP_004233904.1	21aa	653	673	LRR	DeepLRR
XP_004233904.1	20aa	677	696	LRR	DeepLRR
XP_004233904.1	20aa	701	720	LRR	DeepLRR
XP_004233904.1	28aa	868	895	LRR	DeepLRR
XP_004233904.1	20aa	899	918	LRR	DeepLRR
XP_004233904.1	20aa	925	944	LRR	DeepLRR
XP_004233917.1	21aa	98	118	LRR	DeepLRR
XP_004233917.1	20aa	120	139	LRR	DeepLRR
XP_004233917.1	20aa	140	159	LRR	DeepLRR
XP_004233917.1	20aa	165	184	LRR	DeepLRR
XP_004233917.1	20aa	189	208	LRR	DeepLRR
XP_004233917.1	20aa	213	232	LRR	DeepLRR
XP_004233917.1	21aa	236	256	LRR	DeepLRR
XP_004233917.1	20aa	257	276	LRR	DeepLRR
XP_004233917.1	20aa	281	300	LRR	DeepLRR
XP_004233917.1	20aa	305	324	LRR	DeepLRR
XP_004233917.1	20aa	329	348	LRR	DeepLRR
XP_004234010.1	20aa	131	150	LRR	DeepLRR
XP_004234010.1	21aa	156	176	LRR	DeepLRR
XP_004234010.1	21aa	177	197	LRR	DeepLRR
XP_004234089.1	20aa	78	97	LRR	DeepLRR
XP_004234089.1	21aa	98	118	LRR	DeepLRR
XP_004234089.1	20aa	122	141	LRR	DeepLRR
XP_004234089.1	24aa	145	168	LRR	DeepLRR
XP_004234101.1	20aa	64	83	LRR	DeepLRR
XP_004234101.1	20aa	90	109	LRR	DeepLRR
XP_004234101.1	20aa	114	133	LRR	DeepLRR
XP_004234101.1	20aa	138	157	LRR	DeepLRR
XP_004234101.1	20aa	162	181	LRR	DeepLRR
XP_004234101.1	21aa	186	206	LRR	DeepLRR
XP_004234101.1	20aa	211	230	LRR	DeepLRR
XP_004234101.1	20aa	235	254	LRR	DeepLRR
XP_004234101.1	20aa	259	278	LRR	DeepLRR
XP_004234101.1	23aa	284	306	LRR	DeepLRR
XP_004234101.1	20aa	307	326	LRR	DeepLRR
XP_004234101.1	20aa	331	350	LRR	DeepLRR
XP_004234101.1	20aa	355	374	LRR	DeepLRR
XP_004234101.1	20aa	379	398	LRR	DeepLRR
XP_004234101.1	20aa	403	422	LRR	DeepLRR
XP_004234101.1	20aa	427	446	LRR	DeepLRR
XP_004234101.1	20aa	451	470	LRR	DeepLRR
XP_004234101.1	26aa	473	498	LRR	DeepLRR
XP_004234101.1	20aa	499	518	LRR	DeepLRR
XP_004234101.1	20aa	523	542	LRR	DeepLRR
XP_004234101.1	20aa	547	566	LRR	DeepLRR
XP_004234101.1	20aa	570	589	LRR	DeepLRR
XP_004234153.1	29aa	14	42	LRR	DeepLRR
XP_004234153.1	21aa	51	71	LRR	DeepLRR
XP_004234153.1	21aa	75	95	LRR	DeepLRR
XP_004234153.1	20aa	99	118	LRR	DeepLRR
XP_004234153.1	20aa	123	142	LRR	DeepLRR
XP_004234153.1	20aa	147	166	LRR	DeepLRR
XP_004234153.1	20aa	171	190	LRR	DeepLRR
XP_004234153.1	21aa	195	215	LRR	DeepLRR
XP_004234153.1	20aa	219	238	LRR	DeepLRR
XP_004234153.1	20aa	243	262	LRR	DeepLRR
XP_004234153.1	20aa	266	285	LRR	DeepLRR
XP_004234153.1	20aa	290	309	LRR	DeepLRR
XP_004234153.1	20aa	314	333	LRR	DeepLRR
XP_004234153.1	20aa	338	357	LRR	DeepLRR
XP_004234153.1	20aa	362	381	LRR	DeepLRR
XP_004234153.1	20aa	386	405	LRR	DeepLRR
XP_004234153.1	20aa	410	429	LRR	DeepLRR
XP_004234153.1	20aa	434	453	LRR	DeepLRR
XP_004234153.1	20aa	458	477	LRR	DeepLRR
XP_004234153.1	20aa	482	501	LRR	DeepLRR
XP_004234153.1	20aa	506	525	LRR	DeepLRR
XP_004234153.1	20aa	530	549	LRR	DeepLRR
XP_004234249.1	26aa	69	94	LRR	DeepLRR
XP_004234249.1	20aa	95	114	LRR	DeepLRR
XP_004234249.1	20aa	119	138	LRR	DeepLRR
XP_004234249.1	20aa	143	162	LRR	DeepLRR
XP_004234249.1	20aa	167	186	LRR	DeepLRR
XP_004234249.1	20aa	191	210	LRR	DeepLRR
XP_004234249.1	20aa	215	234	LRR	DeepLRR
XP_004234249.1	25aa	238	262	LRR	DeepLRR
XP_004234249.1	23aa	263	285	LRR	DeepLRR
XP_004234249.1	25aa	286	310	LRR	DeepLRR
XP_004234249.1	20aa	312	331	LRR	DeepLRR
XP_004234249.1	20aa	336	355	LRR	DeepLRR
XP_004234249.1	20aa	360	379	LRR	DeepLRR
XP_004234249.1	23aa	384	406	LRR	DeepLRR
XP_004234249.1	20aa	408	427	LRR	DeepLRR
XP_004234249.1	25aa	432	456	LRR	DeepLRR
XP_004234249.1	20aa	457	476	LRR	DeepLRR
XP_004234249.1	21aa	485	505	LRR	DeepLRR
XP_004234249.1	20aa	507	526	LRR	DeepLRR
XP_004234249.1	20aa	531	550	LRR	DeepLRR
XP_004234249.1	20aa	559	578	LRR	DeepLRR
XP_004234249.1	25aa	582	606	LRR	DeepLRR
XP_004234249.1	20aa	608	627	LRR	DeepLRR
XP_004234249.1	21aa	632	652	LRR	DeepLRR
XP_004234249.1	20aa	656	675	LRR	DeepLRR
XP_004234249.1	20aa	680	699	LRR	DeepLRR
XP_004234249.1	20aa	704	723	LRR	DeepLRR
XP_004234249.1	20aa	728	747	LRR	DeepLRR
XP_004234249.1	20aa	752	771	LRR	DeepLRR
XP_004234249.1	20aa	776	795	LRR	DeepLRR
XP_004234249.1	20aa	800	819	LRR	DeepLRR
XP_004234249.1	23aa	823	845	LRR	DeepLRR
XP_004234250.3	20aa	71	90	LRR	DeepLRR
XP_004234250.3	20aa	95	114	LRR	DeepLRR
XP_004234250.3	20aa	119	138	LRR	DeepLRR
XP_004234250.3	20aa	143	162	LRR	DeepLRR
XP_004234250.3	20aa	167	186	LRR	DeepLRR
XP_004234250.3	20aa	191	210	LRR	DeepLRR
XP_004234250.3	23aa	215	237	LRR	DeepLRR
XP_004234250.3	20aa	240	259	LRR	DeepLRR
XP_004234250.3	20aa	264	283	LRR	DeepLRR
XP_004234250.3	20aa	288	307	LRR	DeepLRR
XP_004234250.3	20aa	312	331	LRR	DeepLRR
XP_004234250.3	20aa	336	355	LRR	DeepLRR
XP_004234250.3	20aa	360	379	LRR	DeepLRR
XP_004234250.3	20aa	384	403	LRR	DeepLRR
XP_004234250.3	20aa	408	427	LRR	DeepLRR
XP_004234250.3	21aa	436	456	LRR	DeepLRR
XP_004234250.3	23aa	458	480	LRR	DeepLRR
XP_004234250.3	20aa	482	501	LRR	DeepLRR
XP_004234250.3	20aa	510	529	LRR	DeepLRR
XP_004234250.3	20aa	559	578	LRR	DeepLRR
XP_004234250.3	20aa	583	602	LRR	DeepLRR
XP_004234250.3	23aa	607	629	LRR	DeepLRR
XP_004234250.3	20aa	631	650	LRR	DeepLRR
XP_004234250.3	23aa	655	677	LRR	DeepLRR
XP_004234250.3	20aa	680	699	LRR	DeepLRR
XP_004234250.3	20aa	703	722	LRR	DeepLRR
XP_004234250.3	20aa	727	746	LRR	DeepLRR
XP_004234250.3	20aa	751	770	LRR	DeepLRR
XP_004234250.3	20aa	774	793	LRR	DeepLRR
XP_004234250.3	20aa	948	967	LRR	DeepLRR
XP_004234250.3	27aa	975	1001	LRR	DeepLRR
XP_004234250.3	20aa	1002	1021	LRR	DeepLRR
XP_004234442.1	20aa	74	93	LRR	DeepLRR
XP_004234442.1	20aa	95	114	LRR	DeepLRR
XP_004234442.1	20aa	119	138	LRR	DeepLRR
XP_004234442.1	20aa	143	162	LRR	DeepLRR
XP_004234442.1	23aa	166	188	LRR	DeepLRR
XP_004234442.1	23aa	192	214	LRR	DeepLRR
XP_004234442.1	20aa	216	235	LRR	DeepLRR
XP_004234442.1	20aa	240	259	LRR	DeepLRR
XP_004234442.1	23aa	264	286	LRR	DeepLRR
XP_004234442.1	20aa	288	307	LRR	DeepLRR
XP_004234442.1	20aa	312	331	LRR	DeepLRR
XP_004234442.1	24aa	334	357	LRR	DeepLRR
XP_004234442.1	20aa	359	378	LRR	DeepLRR
XP_004234442.1	20aa	383	402	LRR	DeepLRR
XP_004234442.1	20aa	407	426	LRR	DeepLRR
XP_004234442.1	20aa	431	450	LRR	DeepLRR
XP_004234442.1	20aa	454	473	LRR	DeepLRR
XP_004234442.1	23aa	478	500	LRR	DeepLRR
XP_004234442.1	20aa	502	521	LRR	DeepLRR
XP_004234442.1	23aa	526	548	LRR	DeepLRR
XP_004234442.1	20aa	550	569	LRR	DeepLRR
XP_004234442.1	20aa	574	593	LRR	DeepLRR
XP_004234442.1	23aa	610	632	LRR	DeepLRR
XP_004234442.1	20aa	634	653	LRR	DeepLRR
XP_004234442.1	20aa	658	677	LRR	DeepLRR
XP_004234442.1	20aa	682	701	LRR	DeepLRR
XP_004234442.1	20aa	706	725	LRR	DeepLRR
XP_004234442.1	20aa	730	749	LRR	DeepLRR
XP_004234442.1	20aa	754	773	LRR	DeepLRR
XP_004234442.1	23aa	780	802	LRR	DeepLRR
XP_004234442.1	20aa	804	823	LRR	DeepLRR
XP_004234442.1	20aa	828	847	LRR	DeepLRR
XP_004234442.1	22aa	852	873	LRR	DeepLRR
XP_004234442.1	20aa	875	894	LRR	DeepLRR
XP_004234641.1	21aa	48	68	LRR	DeepLRR
XP_004234641.1	25aa	69	93	LRR	DeepLRR
XP_004234641.1	20aa	95	114	LRR	DeepLRR
XP_004234641.1	20aa	119	138	LRR	DeepLRR
XP_004234641.1	20aa	143	162	LRR	DeepLRR
XP_004234641.1	20aa	167	186	LRR	DeepLRR
XP_004234641.1	20aa	191	210	LRR	DeepLRR
XP_004234641.1	21aa	215	235	LRR	DeepLRR
XP_004234641.1	20aa	240	259	LRR	DeepLRR
XP_004234641.1	23aa	264	286	LRR	DeepLRR
XP_004234641.1	20aa	288	307	LRR	DeepLRR
XP_004234641.1	20aa	312	331	LRR	DeepLRR
XP_004234641.1	20aa	336	355	LRR	DeepLRR
XP_004234641.1	23aa	360	382	LRR	DeepLRR
XP_004234641.1	20aa	384	403	LRR	DeepLRR
XP_004234641.1	20aa	408	427	LRR	DeepLRR
XP_004234641.1	26aa	430	455	LRR	DeepLRR
XP_004234641.1	20aa	456	475	LRR	DeepLRR
XP_004234641.1	20aa	480	499	LRR	DeepLRR
XP_004234641.1	20aa	504	523	LRR	DeepLRR
XP_004234641.1	20aa	528	547	LRR	DeepLRR
XP_004234641.1	20aa	552	571	LRR	DeepLRR
XP_004234641.1	29aa	576	604	LRR	DeepLRR
XP_004234843.1	25aa	67	91	LRR	DeepLRR
XP_004234843.1	20aa	92	111	LRR	DeepLRR
XP_004234843.1	20aa	116	135	LRR	DeepLRR
XP_004234843.1	20aa	140	159	LRR	DeepLRR
XP_004234843.1	20aa	165	184	LRR	DeepLRR
XP_004234843.1	22aa	189	210	LRR	DeepLRR
XP_004234946.1	20aa	90	109	LRR	DeepLRR
XP_004234946.1	20aa	114	133	LRR	DeepLRR
XP_004234946.1	20aa	138	157	LRR	DeepLRR
XP_004234946.1	20aa	162	181	LRR	DeepLRR
XP_004234946.1	20aa	186	205	LRR	DeepLRR
XP_004234946.1	20aa	210	229	LRR	DeepLRR
XP_004235118.1	20aa	72	91	LRR	DeepLRR
XP_004235118.1	20aa	96	115	LRR	DeepLRR
XP_004235118.1	20aa	120	139	LRR	DeepLRR
XP_004235118.1	20aa	144	163	LRR	DeepLRR
XP_004235118.1	20aa	168	187	LRR	DeepLRR
XP_004235118.1	25aa	190	214	LRR	DeepLRR
XP_004235118.1	20aa	215	234	LRR	DeepLRR
XP_004235118.1	25aa	237	261	LRR	DeepLRR
XP_004235118.1	20aa	264	283	LRR	DeepLRR
XP_004235118.1	20aa	287	306	LRR	DeepLRR
XP_004235118.1	20aa	311	330	LRR	DeepLRR
XP_004235118.1	20aa	335	354	LRR	DeepLRR
XP_004235118.1	20aa	359	378	LRR	DeepLRR
XP_004235118.1	20aa	383	402	LRR	DeepLRR
XP_004235118.1	20aa	407	426	LRR	DeepLRR
XP_004235118.1	20aa	431	450	LRR	DeepLRR
XP_004235118.1	20aa	457	476	LRR	DeepLRR
XP_004235118.1	20aa	481	500	LRR	DeepLRR
XP_004235118.1	20aa	505	524	LRR	DeepLRR
XP_004235118.1	20aa	529	548	LRR	DeepLRR
XP_004235118.1	20aa	553	572	LRR	DeepLRR
XP_004235118.1	20aa	577	596	LRR	DeepLRR
XP_004235118.1	20aa	601	620	LRR	DeepLRR
XP_004235118.1	20aa	625	644	LRR	DeepLRR
XP_004235118.1	24aa	648	671	LRR	DeepLRR
XP_004235118.1	23aa	674	696	LRR	DeepLRR
XP_004235118.1	20aa	698	717	LRR	DeepLRR
XP_004235118.1	20aa	722	741	LRR	DeepLRR
XP_004235119.1	20aa	68	87	LRR	DeepLRR
XP_004235119.1	20aa	91	110	LRR	DeepLRR
XP_004235119.1	20aa	115	134	LRR	DeepLRR
XP_004235119.1	20aa	139	158	LRR	DeepLRR
XP_004235119.1	20aa	163	182	LRR	DeepLRR
XP_004235119.1	20aa	187	206	LRR	DeepLRR
XP_004235119.1	20aa	210	229	LRR	DeepLRR
XP_004235119.1	20aa	259	278	LRR	DeepLRR
XP_004235119.1	20aa	282	301	LRR	DeepLRR
XP_004235119.1	20aa	306	325	LRR	DeepLRR
XP_004235119.1	20aa	330	349	LRR	DeepLRR
XP_004235119.1	23aa	354	376	LRR	DeepLRR
XP_004235119.1	20aa	378	397	LRR	DeepLRR
XP_004235119.1	20aa	402	421	LRR	DeepLRR
XP_004235119.1	20aa	426	445	LRR	DeepLRR
XP_004235119.1	20aa	452	471	LRR	DeepLRR
XP_004235119.1	20aa	476	495	LRR	DeepLRR
XP_004235119.1	20aa	501	520	LRR	DeepLRR
XP_004235119.1	20aa	524	543	LRR	DeepLRR
XP_004235119.1	20aa	548	567	LRR	DeepLRR
XP_004235119.1	20aa	572	591	LRR	DeepLRR
XP_004235119.1	20aa	596	615	LRR	DeepLRR
XP_004235119.1	20aa	620	639	LRR	DeepLRR
XP_004235119.1	20aa	644	663	LRR	DeepLRR
XP_004235119.1	20aa	669	688	LRR	DeepLRR
XP_004235119.1	20aa	693	712	LRR	DeepLRR
XP_004235119.1	20aa	717	736	LRR	DeepLRR
XP_004235172.1	20aa	80	99	LRR	DeepLRR
XP_004235172.1	20aa	104	123	LRR	DeepLRR
XP_004235172.1	20aa	128	147	LRR	DeepLRR
XP_004235172.1	20aa	152	171	LRR	DeepLRR
XP_004235172.1	20aa	176	195	LRR	DeepLRR
XP_004235172.1	20aa	200	219	LRR	DeepLRR
XP_004235172.1	20aa	224	243	LRR	DeepLRR
XP_004235172.1	23aa	248	270	LRR	DeepLRR
XP_004235172.1	20aa	272	291	LRR	DeepLRR
XP_004235172.1	20aa	296	315	LRR	DeepLRR
XP_004235172.1	23aa	320	342	LRR	DeepLRR
XP_004235172.1	20aa	344	363	LRR	DeepLRR
XP_004235172.1	20aa	368	387	LRR	DeepLRR
XP_004235172.1	20aa	392	411	LRR	DeepLRR
XP_004235172.1	25aa	414	438	LRR	DeepLRR
XP_004235172.1	20aa	440	459	LRR	DeepLRR
XP_004235172.1	20aa	464	483	LRR	DeepLRR
XP_004235172.1	20aa	511	530	LRR	DeepLRR
XP_004235172.1	20aa	535	554	LRR	DeepLRR
XP_004235172.1	20aa	559	578	LRR	DeepLRR
XP_004235172.1	27aa	583	609	LRR	DeepLRR
XP_004235218.1	20aa	70	89	LRR	DeepLRR
XP_004235218.1	20aa	95	114	LRR	DeepLRR
XP_004235218.1	20aa	119	138	LRR	DeepLRR
XP_004235218.1	20aa	141	160	LRR	DeepLRR
XP_004235218.1	20aa	165	184	LRR	DeepLRR
XP_004235218.1	20aa	187	206	LRR	DeepLRR
XP_004235218.1	25aa	211	235	LRR	DeepLRR
XP_004235768.1	25aa	76	100	LRR	DeepLRR
XP_004235768.1	20aa	103	122	LRR	DeepLRR
XP_004235768.1	22aa	127	148	LRR	DeepLRR
XP_004235768.1	20aa	151	170	LRR	DeepLRR
XP_004235768.1	20aa	175	194	LRR	DeepLRR
XP_004235768.1	20aa	197	216	LRR	DeepLRR
XP_004235969.1	20aa	102	121	LRR	DeepLRR
XP_004235969.1	21aa	126	146	LRR	DeepLRR
XP_004235969.1	21aa	148	168	LRR	DeepLRR
XP_004235969.1	20aa	173	192	LRR	DeepLRR
XP_004235969.1	20aa	197	216	LRR	DeepLRR
XP_004235969.1	20aa	243	262	LRR	DeepLRR
XP_004235969.1	20aa	267	286	LRR	DeepLRR
XP_004235969.1	20aa	291	310	LRR	DeepLRR
XP_004235969.1	20aa	315	334	LRR	DeepLRR
XP_004235969.1	20aa	364	383	LRR	DeepLRR
XP_004235969.1	20aa	388	407	LRR	DeepLRR
XP_004235969.1	20aa	412	431	LRR	DeepLRR
XP_004235969.1	20aa	436	455	LRR	DeepLRR
XP_004235969.1	20aa	460	479	LRR	DeepLRR
XP_004235969.1	25aa	532	556	LRR	DeepLRR
XP_004235969.1	20aa	560	579	LRR	DeepLRR
XP_004235969.1	20aa	584	603	LRR	DeepLRR
XP_004235969.1	20aa	607	626	LRR	DeepLRR
XP_004235969.1	20aa	631	650	LRR	DeepLRR
XP_004235969.1	25aa	653	677	LRR	DeepLRR
XP_004236236.1	26aa	38	63	LRR	DeepLRR
XP_004236236.1	20aa	69	88	LRR	DeepLRR
XP_004236236.1	20aa	90	109	LRR	DeepLRR
XP_004236236.1	20aa	114	133	LRR	DeepLRR
XP_004236236.1	20aa	138	157	LRR	DeepLRR
XP_004236236.1	20aa	162	181	LRR	DeepLRR
XP_004236236.1	21aa	186	206	LRR	DeepLRR
XP_004236236.1	20aa	211	230	LRR	DeepLRR
XP_004236236.1	20aa	235	254	LRR	DeepLRR
XP_004236236.1	20aa	259	278	LRR	DeepLRR
XP_004236236.1	20aa	283	302	LRR	DeepLRR
XP_004236236.1	20aa	307	326	LRR	DeepLRR
XP_004236236.1	20aa	331	350	LRR	DeepLRR
XP_004236236.1	20aa	355	374	LRR	DeepLRR
XP_004236236.1	20aa	379	398	LRR	DeepLRR
XP_004236236.1	20aa	403	422	LRR	DeepLRR
XP_004236236.1	20aa	427	446	LRR	DeepLRR
XP_004236236.1	20aa	451	470	LRR	DeepLRR
XP_004236236.1	20aa	475	494	LRR	DeepLRR
XP_004236236.1	20aa	499	518	LRR	DeepLRR
XP_004236236.1	21aa	523	543	LRR	DeepLRR
XP_004236236.1	20aa	547	566	LRR	DeepLRR
XP_004236236.1	20aa	571	590	LRR	DeepLRR
XP_004236236.1	24aa	595	618	LRR	DeepLRR
XP_004236236.1	20aa	620	639	LRR	DeepLRR
XP_004236236.1	20aa	643	662	LRR	DeepLRR
XP_004236236.1	20aa	666	685	LRR	DeepLRR
XP_004236305.1	20aa	70	89	LRR	DeepLRR
XP_004236305.1	20aa	95	114	LRR	DeepLRR
XP_004236305.1	20aa	119	138	LRR	DeepLRR
XP_004236305.1	20aa	143	162	LRR	DeepLRR
XP_004236305.1	20aa	167	186	LRR	DeepLRR
XP_004236305.1	21aa	188	208	LRR	DeepLRR
XP_004236305.1	25aa	216	240	LRR	DeepLRR
XP_004236378.3	20aa	70	89	LRR	DeepLRR
XP_004236378.3	20aa	94	113	LRR	DeepLRR
XP_004236378.3	21aa	117	137	LRR	DeepLRR
XP_004236378.3	20aa	142	161	LRR	DeepLRR
XP_004236378.3	20aa	166	185	LRR	DeepLRR
XP_004236378.3	20aa	189	208	LRR	DeepLRR
XP_004236511.3	20aa	99	118	LRR	DeepLRR
XP_004236511.3	20aa	123	142	LRR	DeepLRR
XP_004236511.3	20aa	147	166	LRR	DeepLRR
XP_004236511.3	20aa	171	190	LRR	DeepLRR
XP_004236511.3	20aa	192	211	LRR	DeepLRR
XP_004236511.3	27aa	214	240	LRR	DeepLRR
XP_004236550.1	20aa	14	33	LRR	DeepLRR
XP_004236550.1	20aa	37	56	LRR	DeepLRR
XP_004236550.1	20aa	57	76	LRR	DeepLRR
XP_004236550.1	20aa	200	219	LRR	DeepLRR
XP_004236550.1	27aa	220	246	LRR	DeepLRR
XP_004236550.1	20aa	247	266	LRR	DeepLRR
