ProteinID	Length	Start	End	Domain	Tool
XP_004253143.2	20aa	193	212	LRR	DeepLRR
XP_004253143.2	20aa	217	236	LRR	DeepLRR
XP_004253143.2	20aa	241	260	LRR	DeepLRR
XP_004253143.2	20aa	265	284	LRR	DeepLRR
XP_004253143.2	21aa	289	309	LRR	DeepLRR
XP_004253143.2	20aa	313	332	LRR	DeepLRR
XP_004253143.2	20aa	340	359	LRR	DeepLRR
XP_004253143.2	25aa	360	384	LRR	DeepLRR
XP_004253143.2	21aa	386	406	LRR	DeepLRR
XP_004253143.2	24aa	408	431	LRR	DeepLRR
XP_004253143.2	20aa	437	456	LRR	DeepLRR
XP_004253143.2	20aa	501	520	LRR	DeepLRR
XP_004253143.2	20aa	526	545	LRR	DeepLRR
XP_004253143.2	20aa	550	569	LRR	DeepLRR
XP_004253143.2	20aa	574	593	LRR	DeepLRR
XP_010312674.1	25aa	256	280	LRR	DeepLRR
XP_010312674.1	25aa	281	305	LRR	DeepLRR
XP_010312674.1	20aa	307	326	LRR	DeepLRR
XP_010312674.1	21aa	331	351	LRR	DeepLRR
XP_010312674.1	21aa	356	376	LRR	DeepLRR
XP_010312674.1	20aa	406	425	LRR	DeepLRR
XP_010312674.1	20aa	427	446	LRR	DeepLRR
XP_010312674.1	20aa	452	471	LRR	DeepLRR
XP_010312674.1	26aa	472	497	LRR	DeepLRR
XP_010312674.1	24aa	498	521	LRR	DeepLRR
XP_010312674.1	20aa	523	542	LRR	DeepLRR
XP_010312674.1	20aa	548	567	LRR	DeepLRR
XP_010312674.1	20aa	572	591	LRR	DeepLRR
XP_010313317.1	20aa	242	261	LRR	DeepLRR
XP_010313317.1	25aa	265	289	LRR	DeepLRR
XP_010313317.1	27aa	290	316	LRR	DeepLRR
XP_010313792.1	20aa	92	111	LRR	DeepLRR
XP_010313792.1	20aa	116	135	LRR	DeepLRR
XP_010313792.1	20aa	141	160	LRR	DeepLRR
XP_010313792.1	20aa	165	184	LRR	DeepLRR
XP_010313792.1	20aa	193	212	LRR	DeepLRR
XP_010313792.1	22aa	215	236	LRR	DeepLRR
XP_010313792.1	21aa	240	260	LRR	DeepLRR
XP_010313792.1	20aa	265	284	LRR	DeepLRR
XP_010313792.1	20aa	289	308	LRR	DeepLRR
XP_010313792.1	20aa	313	332	LRR	DeepLRR
XP_010313792.1	20aa	337	356	LRR	DeepLRR
XP_010313792.1	20aa	361	380	LRR	DeepLRR
XP_010313792.1	20aa	385	404	LRR	DeepLRR
XP_010313792.1	20aa	409	428	LRR	DeepLRR
XP_010313792.1	20aa	431	450	LRR	DeepLRR
XP_010313792.1	20aa	457	476	LRR	DeepLRR
XP_010313792.1	21aa	481	501	LRR	DeepLRR
XP_010313792.1	22aa	505	526	LRR	DeepLRR
XP_010313792.1	20aa	528	547	LRR	DeepLRR
XP_010313792.1	20aa	554	573	LRR	DeepLRR
XP_010313792.1	20aa	576	595	LRR	DeepLRR
XP_010313792.1	20aa	600	619	LRR	DeepLRR
XP_010313792.1	20aa	624	643	LRR	DeepLRR
XP_010313792.1	20aa	687	706	LRR	DeepLRR
XP_010313792.1	20aa	711	730	LRR	DeepLRR
XP_010313792.1	20aa	735	754	LRR	DeepLRR
XP_010313792.1	20aa	759	778	LRR	DeepLRR
XP_010313795.1	20aa	92	111	LRR	DeepLRR
XP_010313795.1	20aa	116	135	LRR	DeepLRR
XP_010313795.1	20aa	141	160	LRR	DeepLRR
XP_010313795.1	20aa	165	184	LRR	DeepLRR
XP_010313795.1	20aa	193	212	LRR	DeepLRR
XP_010313795.1	22aa	215	236	LRR	DeepLRR
XP_010313795.1	21aa	240	260	LRR	DeepLRR
XP_010313795.1	20aa	265	284	LRR	DeepLRR
XP_010313795.1	20aa	289	308	LRR	DeepLRR
XP_010313795.1	20aa	313	332	LRR	DeepLRR
XP_010313795.1	20aa	337	356	LRR	DeepLRR
XP_010313795.1	20aa	400	419	LRR	DeepLRR
XP_010313795.1	20aa	424	443	LRR	DeepLRR
XP_010313795.1	20aa	448	467	LRR	DeepLRR
XP_010313795.1	20aa	472	491	LRR	DeepLRR
XP_010313797.1	20aa	92	111	LRR	DeepLRR
XP_010313797.1	20aa	116	135	LRR	DeepLRR
XP_010313797.1	20aa	141	160	LRR	DeepLRR
XP_010313797.1	20aa	165	184	LRR	DeepLRR
XP_010313797.1	20aa	193	212	LRR	DeepLRR
XP_010313797.1	22aa	215	236	LRR	DeepLRR
XP_010313797.1	21aa	240	260	LRR	DeepLRR
XP_010313797.1	20aa	265	284	LRR	DeepLRR
XP_010313797.1	20aa	289	308	LRR	DeepLRR
XP_010313797.1	20aa	313	332	LRR	DeepLRR
XP_010313797.1	20aa	337	356	LRR	DeepLRR
XP_010313797.1	20aa	361	380	LRR	DeepLRR
XP_010313797.1	20aa	385	404	LRR	DeepLRR
XP_010313797.1	20aa	409	428	LRR	DeepLRR
XP_010313797.1	20aa	431	450	LRR	DeepLRR
XP_010313797.1	20aa	457	476	LRR	DeepLRR
XP_010313797.1	21aa	481	501	LRR	DeepLRR
XP_010313797.1	22aa	505	526	LRR	DeepLRR
XP_010313797.1	20aa	528	547	LRR	DeepLRR
XP_010313797.1	20aa	554	573	LRR	DeepLRR
XP_010313797.1	20aa	576	595	LRR	DeepLRR
XP_010313797.1	20aa	600	619	LRR	DeepLRR
XP_010313797.1	20aa	624	643	LRR	DeepLRR
XP_010313797.1	20aa	687	706	LRR	DeepLRR
XP_010313797.1	20aa	711	730	LRR	DeepLRR
XP_010313797.1	20aa	735	754	LRR	DeepLRR
XP_010313797.1	20aa	759	778	LRR	DeepLRR
XP_010313800.1	20aa	92	111	LRR	DeepLRR
XP_010313800.1	20aa	116	135	LRR	DeepLRR
XP_010313800.1	20aa	141	160	LRR	DeepLRR
XP_010313800.1	20aa	165	184	LRR	DeepLRR
XP_010313800.1	20aa	193	212	LRR	DeepLRR
XP_010313800.1	22aa	215	236	LRR	DeepLRR
XP_010313800.1	21aa	240	260	LRR	DeepLRR
XP_010313800.1	20aa	265	284	LRR	DeepLRR
XP_010313800.1	20aa	289	308	LRR	DeepLRR
XP_010313800.1	20aa	313	332	LRR	DeepLRR
XP_010313800.1	20aa	337	356	LRR	DeepLRR
XP_010313800.1	20aa	400	419	LRR	DeepLRR
XP_010313800.1	20aa	424	443	LRR	DeepLRR
XP_010313800.1	20aa	448	467	LRR	DeepLRR
XP_010313800.1	20aa	472	491	LRR	DeepLRR
XP_010313802.1	26aa	85	110	LRR	DeepLRR
XP_010313802.1	20aa	111	130	LRR	DeepLRR
XP_010313802.1	20aa	136	155	LRR	DeepLRR
XP_010313802.1	21aa	160	180	LRR	DeepLRR
XP_010313802.1	20aa	188	207	LRR	DeepLRR
XP_010313802.1	22aa	211	232	LRR	DeepLRR
XP_010313802.1	20aa	235	254	LRR	DeepLRR
XP_010313802.1	20aa	259	278	LRR	DeepLRR
XP_010313802.1	20aa	283	302	LRR	DeepLRR
XP_010313802.1	20aa	307	326	LRR	DeepLRR
XP_010313802.1	20aa	331	350	LRR	DeepLRR
XP_010313802.1	20aa	355	374	LRR	DeepLRR
XP_010313802.1	20aa	379	398	LRR	DeepLRR
XP_010313802.1	20aa	403	422	LRR	DeepLRR
XP_010313802.1	20aa	425	444	LRR	DeepLRR
XP_010313802.1	20aa	451	470	LRR	DeepLRR
XP_010313802.1	20aa	475	494	LRR	DeepLRR
XP_010313802.1	20aa	498	517	LRR	DeepLRR
XP_010313802.1	20aa	521	540	LRR	DeepLRR
XP_010313802.1	20aa	547	566	LRR	DeepLRR
XP_010313802.1	20aa	569	588	LRR	DeepLRR
XP_010313802.1	20aa	593	612	LRR	DeepLRR
XP_010313802.1	20aa	617	636	LRR	DeepLRR
XP_010313802.1	20aa	665	684	LRR	DeepLRR
XP_010313802.1	27aa	687	713	LRR	DeepLRR
XP_010313802.1	20aa	714	733	LRR	DeepLRR
XP_010313802.1	20aa	784	803	LRR	DeepLRR
XP_010313802.1	20aa	808	827	LRR	DeepLRR
XP_010313802.1	20aa	832	851	LRR	DeepLRR
XP_010313802.1	20aa	856	875	LRR	DeepLRR
XP_010313803.1	20aa	87	106	LRR	DeepLRR
XP_010313803.1	20aa	111	130	LRR	DeepLRR
XP_010313803.1	20aa	136	155	LRR	DeepLRR
XP_010313803.1	28aa	158	185	LRR	DeepLRR
XP_010313803.1	21aa	189	209	LRR	DeepLRR
XP_010313803.1	20aa	215	234	LRR	DeepLRR
XP_010313803.1	24aa	238	261	LRR	DeepLRR
XP_010313803.1	21aa	262	282	LRR	DeepLRR
XP_010313803.1	26aa	290	315	LRR	DeepLRR
XP_010313803.1	20aa	316	335	LRR	DeepLRR
XP_010313803.1	24aa	339	362	LRR	DeepLRR
XP_010313803.1	21aa	363	383	LRR	DeepLRR
XP_010313803.1	20aa	391	410	LRR	DeepLRR
XP_010313803.1	22aa	413	434	LRR	DeepLRR
XP_010313803.1	20aa	438	457	LRR	DeepLRR
XP_010313803.1	20aa	463	482	LRR	DeepLRR
XP_010313803.1	20aa	487	506	LRR	DeepLRR
XP_010313803.1	20aa	511	530	LRR	DeepLRR
XP_010313803.1	20aa	535	554	LRR	DeepLRR
XP_010313803.1	20aa	559	578	LRR	DeepLRR
XP_010313803.1	23aa	583	605	LRR	DeepLRR
XP_010313803.1	20aa	631	650	LRR	DeepLRR
XP_010313803.1	20aa	655	674	LRR	DeepLRR
XP_010313803.1	20aa	677	696	LRR	DeepLRR
XP_010313803.1	20aa	701	720	LRR	DeepLRR
XP_010313803.1	20aa	727	746	LRR	DeepLRR
XP_010313803.1	20aa	749	768	LRR	DeepLRR
XP_010313803.1	20aa	773	792	LRR	DeepLRR
XP_010313803.1	20aa	797	816	LRR	DeepLRR
XP_010313803.1	20aa	821	840	LRR	DeepLRR
XP_010313803.1	20aa	845	864	LRR	DeepLRR
XP_010313803.1	24aa	867	890	LRR	DeepLRR
XP_010313803.1	20aa	895	914	LRR	DeepLRR
XP_010313803.1	20aa	968	987	LRR	DeepLRR
XP_010313803.1	20aa	992	1011	LRR	DeepLRR
XP_010313803.1	20aa	1016	1035	LRR	DeepLRR
XP_010313803.1	20aa	1040	1059	LRR	DeepLRR
XP_010316838.1	29aa	30	58	LRR	DeepLRR
XP_010316838.1	21aa	63	83	LRR	DeepLRR
XP_010316838.1	28aa	85	112	LRR	DeepLRR
XP_010316838.1	25aa	132	156	LRR	DeepLRR
XP_010316838.1	24aa	157	180	LRR	DeepLRR
XP_010316838.1	20aa	181	200	LRR	DeepLRR
XP_010316838.1	20aa	205	224	LRR	DeepLRR
XP_010316838.1	20aa	229	248	LRR	DeepLRR
XP_010316838.1	20aa	253	272	LRR	DeepLRR
XP_010316838.1	20aa	277	296	LRR	DeepLRR
XP_010318022.2	28aa	23	50	LRR	DeepLRR
XP_010318022.2	21aa	60	80	LRR	DeepLRR
XP_010318022.2	21aa	81	101	LRR	DeepLRR
XP_010318022.2	20aa	119	138	LRR	DeepLRR
XP_010318022.2	20aa	139	158	LRR	DeepLRR
XP_010318022.2	20aa	161	180	LRR	DeepLRR
XP_010318046.1	20aa	160	179	LRR	DeepLRR
XP_010318046.1	28aa	184	211	LRR	DeepLRR
XP_010318046.1	20aa	212	231	LRR	DeepLRR
XP_010319210.1	25aa	510	534	LRR	DeepLRR
XP_010319210.1	20aa	535	554	LRR	DeepLRR
XP_010319210.1	20aa	561	580	LRR	DeepLRR
XP_010319211.1	25aa	509	533	LRR	DeepLRR
XP_010319211.1	20aa	534	553	LRR	DeepLRR
XP_010319211.1	20aa	560	579	LRR	DeepLRR
XP_010319234.1	20aa	116	135	LRR	DeepLRR
XP_010319234.1	21aa	144	164	LRR	DeepLRR
XP_010319234.1	21aa	169	189	LRR	DeepLRR
XP_010319234.1	25aa	210	234	LRR	DeepLRR
XP_010319234.1	20aa	241	260	LRR	DeepLRR
XP_010319234.1	21aa	265	285	LRR	DeepLRR
XP_010319234.1	20aa	290	309	LRR	DeepLRR
XP_010319234.1	20aa	316	335	LRR	DeepLRR
XP_010319234.1	20aa	365	384	LRR	DeepLRR
XP_010319234.1	23aa	390	412	LRR	DeepLRR
XP_010319234.1	20aa	414	433	LRR	DeepLRR
XP_010319234.1	21aa	438	458	LRR	DeepLRR
XP_010319234.1	21aa	464	484	LRR	DeepLRR
XP_010319234.1	20aa	489	508	LRR	DeepLRR
XP_010319234.1	21aa	514	534	LRR	DeepLRR
XP_010319234.1	29aa	537	565	LRR	DeepLRR
XP_010319234.1	20aa	587	606	LRR	DeepLRR
XP_010319234.1	20aa	612	631	LRR	DeepLRR
XP_010319234.1	20aa	635	654	LRR	DeepLRR
XP_010319234.1	21aa	660	680	LRR	DeepLRR
XP_010319234.1	20aa	684	703	LRR	DeepLRR
XP_010319234.1	20aa	707	726	LRR	DeepLRR
XP_010319234.1	21aa	731	751	LRR	DeepLRR
XP_010319234.1	20aa	755	774	LRR	DeepLRR
XP_010319234.1	24aa	777	800	LRR	DeepLRR
XP_010319234.1	20aa	802	821	LRR	DeepLRR
XP_010319234.1	20aa	825	844	LRR	DeepLRR
XP_010319234.1	20aa	850	869	LRR	DeepLRR
XP_010319234.1	23aa	944	966	LRR	DeepLRR
XP_010319234.1	20aa	968	987	LRR	DeepLRR
XP_010319234.1	20aa	992	1011	LRR	DeepLRR
XP_010319234.1	20aa	1016	1035	LRR	DeepLRR
XP_010319235.1	25aa	146	170	LRR	DeepLRR
XP_010319235.1	20aa	177	196	LRR	DeepLRR
XP_010319235.1	21aa	201	221	LRR	DeepLRR
XP_010319235.1	20aa	226	245	LRR	DeepLRR
XP_010319235.1	20aa	252	271	LRR	DeepLRR
XP_010319235.1	20aa	301	320	LRR	DeepLRR
XP_010319235.1	23aa	326	348	LRR	DeepLRR
XP_010319235.1	20aa	350	369	LRR	DeepLRR
XP_010319235.1	21aa	374	394	LRR	DeepLRR
XP_010319235.1	21aa	400	420	LRR	DeepLRR
XP_010319235.1	20aa	425	444	LRR	DeepLRR
XP_010319235.1	21aa	450	470	LRR	DeepLRR
XP_010319235.1	29aa	473	501	LRR	DeepLRR
XP_010319235.1	20aa	523	542	LRR	DeepLRR
XP_010319235.1	20aa	548	567	LRR	DeepLRR
XP_010319235.1	20aa	571	590	LRR	DeepLRR
XP_010319235.1	21aa	596	616	LRR	DeepLRR
XP_010319235.1	20aa	620	639	LRR	DeepLRR
XP_010319235.1	20aa	643	662	LRR	DeepLRR
XP_010319235.1	21aa	667	687	LRR	DeepLRR
XP_010319235.1	20aa	691	710	LRR	DeepLRR
XP_010319235.1	24aa	713	736	LRR	DeepLRR
XP_010319235.1	20aa	738	757	LRR	DeepLRR
XP_010319235.1	20aa	761	780	LRR	DeepLRR
XP_010319235.1	20aa	786	805	LRR	DeepLRR
XP_010319235.1	23aa	880	902	LRR	DeepLRR
XP_010319235.1	20aa	904	923	LRR	DeepLRR
XP_010319235.1	20aa	928	947	LRR	DeepLRR
XP_010319235.1	20aa	952	971	LRR	DeepLRR
XP_010320330.2	21aa	156	176	LRR	DeepLRR
XP_010320330.2	20aa	184	203	LRR	DeepLRR
XP_010320330.2	20aa	209	228	LRR	DeepLRR
XP_010321425.1	20aa	925	944	LRR	DeepLRR
XP_010321425.1	21aa	951	971	LRR	DeepLRR
XP_010321425.1	24aa	977	1000	LRR	DeepLRR
XP_010321425.1	27aa	1004	1030	LRR	DeepLRR
XP_010321553.1	20aa	639	658	LRR	DeepLRR
XP_010321553.1	20aa	660	679	LRR	DeepLRR
XP_010321553.1	20aa	684	703	LRR	DeepLRR
XP_010321553.1	20aa	713	732	LRR	DeepLRR
XP_010321554.1	20aa	639	658	LRR	DeepLRR
XP_010321554.1	20aa	660	679	LRR	DeepLRR
XP_010321554.1	20aa	684	703	LRR	DeepLRR
XP_010321554.1	20aa	713	732	LRR	DeepLRR
XP_010321555.1	20aa	603	622	LRR	DeepLRR
XP_010321555.1	20aa	624	643	LRR	DeepLRR
XP_010321555.1	20aa	648	667	LRR	DeepLRR
XP_010321555.1	20aa	677	696	LRR	DeepLRR
XP_010321824.1	20aa	96	115	LRR	DeepLRR
XP_010321824.1	20aa	120	139	LRR	DeepLRR
XP_010321824.1	20aa	144	163	LRR	DeepLRR
XP_010321824.1	20aa	168	187	LRR	DeepLRR
XP_010321824.1	20aa	192	211	LRR	DeepLRR
XP_010321824.1	20aa	216	235	LRR	DeepLRR
XP_010321824.1	20aa	240	259	LRR	DeepLRR
XP_010321824.1	20aa	264	283	LRR	DeepLRR
XP_010321824.1	20aa	288	307	LRR	DeepLRR
XP_010321824.1	20aa	312	331	LRR	DeepLRR
XP_010321824.1	20aa	336	355	LRR	DeepLRR
XP_010321824.1	20aa	360	379	LRR	DeepLRR
XP_010321824.1	20aa	384	403	LRR	DeepLRR
XP_010321824.1	20aa	408	427	LRR	DeepLRR
XP_010321824.1	20aa	432	451	LRR	DeepLRR
XP_010321824.1	20aa	456	475	LRR	DeepLRR
XP_010321824.1	20aa	480	499	LRR	DeepLRR
XP_010321824.1	20aa	504	523	LRR	DeepLRR
XP_010321824.1	20aa	528	547	LRR	DeepLRR
XP_010321824.1	20aa	552	571	LRR	DeepLRR
XP_010321824.1	20aa	576	595	LRR	DeepLRR
XP_010321824.1	20aa	600	619	LRR	DeepLRR
XP_010321824.1	20aa	624	643	LRR	DeepLRR
XP_010321824.1	20aa	648	667	LRR	DeepLRR
XP_010321824.1	21aa	672	692	LRR	DeepLRR
XP_010321824.1	24aa	694	717	LRR	DeepLRR
XP_010321824.1	20aa	722	741	LRR	DeepLRR
XP_010321824.1	20aa	785	804	LRR	DeepLRR
XP_010321824.1	20aa	809	828	LRR	DeepLRR
XP_010321824.1	20aa	833	852	LRR	DeepLRR
XP_010321824.1	20aa	857	876	LRR	DeepLRR
XP_010322375.1	20aa	155	174	LRR	DeepLRR
XP_010322375.1	21aa	175	195	LRR	DeepLRR
XP_010322375.1	20aa	198	217	LRR	DeepLRR
XP_010322619.1	29aa	214	242	LRR	DeepLRR
XP_010322619.1	20aa	245	264	LRR	DeepLRR
XP_010322619.1	22aa	270	291	LRR	DeepLRR
XP_010323339.1	20aa	116	135	LRR	DeepLRR
XP_010323339.1	20aa	142	161	LRR	DeepLRR
XP_010323339.1	20aa	168	187	LRR	DeepLRR
XP_010323339.1	21aa	192	212	LRR	DeepLRR
XP_010323339.1	20aa	217	236	LRR	DeepLRR
XP_010323339.1	22aa	245	266	LRR	DeepLRR
XP_010323339.1	20aa	270	289	LRR	DeepLRR
XP_010323339.1	20aa	293	312	LRR	DeepLRR
XP_010323339.1	20aa	317	336	LRR	DeepLRR
XP_010323339.1	20aa	345	364	LRR	DeepLRR
XP_010323339.1	21aa	369	389	LRR	DeepLRR
XP_010323339.1	20aa	393	412	LRR	DeepLRR
XP_010323339.1	20aa	416	435	LRR	DeepLRR
XP_010323339.1	20aa	440	459	LRR	DeepLRR
XP_010323339.1	20aa	462	481	LRR	DeepLRR
XP_010323339.1	27aa	483	509	LRR	DeepLRR
XP_010323339.1	20aa	535	554	LRR	DeepLRR
XP_010323339.1	20aa	559	578	LRR	DeepLRR
XP_010323339.1	20aa	584	603	LRR	DeepLRR
XP_010323339.1	20aa	608	627	LRR	DeepLRR
XP_010323339.1	20aa	628	647	LRR	DeepLRR
XP_010323339.1	25aa	651	675	LRR	DeepLRR
XP_010323339.1	20aa	676	695	LRR	DeepLRR
XP_010323339.1	20aa	700	719	LRR	DeepLRR
XP_010323339.1	20aa	724	743	LRR	DeepLRR
XP_010323339.1	20aa	749	768	LRR	DeepLRR
XP_010323339.1	20aa	773	792	LRR	DeepLRR
XP_010323339.1	20aa	843	862	LRR	DeepLRR
XP_010323339.1	20aa	867	886	LRR	DeepLRR
XP_010323339.1	20aa	891	910	LRR	DeepLRR
XP_010323339.1	20aa	915	934	LRR	DeepLRR
XP_010323339.1	20aa	942	961	LRR	DeepLRR
XP_010323460.1	29aa	307	335	LRR	DeepLRR
XP_010323460.1	24aa	340	363	LRR	DeepLRR
XP_010323460.1	24aa	364	387	LRR	DeepLRR
XP_010323461.1	29aa	279	307	LRR	DeepLRR
XP_010323461.1	24aa	312	335	LRR	DeepLRR
XP_010323461.1	24aa	336	359	LRR	DeepLRR
XP_010325388.1	20aa	120	139	LRR	DeepLRR
XP_010325388.1	20aa	148	167	LRR	DeepLRR
XP_010325388.1	20aa	171	190	LRR	DeepLRR
XP_010325537.1	20aa	333	352	LRR	DeepLRR
XP_010325537.1	20aa	359	378	LRR	DeepLRR
XP_010325537.1	28aa	387	414	LRR	DeepLRR
XP_010326644.1	28aa	5	32	LRR	DeepLRR
XP_010326644.1	20aa	38	57	LRR	DeepLRR
XP_010326644.1	20aa	67	86	LRR	DeepLRR
XP_010327016.1	20aa	57	76	LRR	DeepLRR
XP_010327016.1	22aa	79	100	LRR	DeepLRR
XP_010327016.1	28aa	102	129	LRR	DeepLRR
XP_010327016.1	20aa	134	153	LRR	DeepLRR
XP_019066835.1	20aa	85	104	LRR	DeepLRR
XP_019066835.1	20aa	109	128	LRR	DeepLRR
XP_019066835.1	20aa	134	153	LRR	DeepLRR
XP_019066835.1	20aa	158	177	LRR	DeepLRR
XP_019066835.1	20aa	186	205	LRR	DeepLRR
XP_019066835.1	20aa	232	251	LRR	DeepLRR
XP_019066835.1	20aa	258	277	LRR	DeepLRR
XP_019066835.1	20aa	282	301	LRR	DeepLRR
XP_019066835.1	21aa	306	326	LRR	DeepLRR
XP_019066835.1	20aa	331	350	LRR	DeepLRR
XP_019066835.1	20aa	353	372	LRR	DeepLRR
XP_019066835.1	20aa	377	396	LRR	DeepLRR
XP_019066835.1	20aa	400	419	LRR	DeepLRR
XP_019066835.1	20aa	450	469	LRR	DeepLRR
XP_019066835.1	20aa	475	494	LRR	DeepLRR
XP_019066835.1	20aa	517	536	LRR	DeepLRR
XP_019066835.1	20aa	541	560	LRR	DeepLRR
XP_019066835.1	20aa	564	583	LRR	DeepLRR
XP_019066835.1	20aa	589	608	LRR	DeepLRR
XP_019066835.1	21aa	613	633	LRR	DeepLRR
XP_019066835.1	20aa	635	654	LRR	DeepLRR
XP_019066835.1	20aa	663	682	LRR	DeepLRR
XP_019066835.1	20aa	727	746	LRR	DeepLRR
XP_019066835.1	21aa	752	772	LRR	DeepLRR
XP_019066835.1	20aa	776	795	LRR	DeepLRR
XP_019066835.1	20aa	800	819	LRR	DeepLRR
XP_019066845.1	27aa	208	234	LRR	DeepLRR
XP_019066845.1	21aa	237	257	LRR	DeepLRR
XP_019066845.1	20aa	262	281	LRR	DeepLRR
XP_019067577.1	20aa	58	77	LRR	DeepLRR
XP_019067577.1	20aa	82	101	LRR	DeepLRR
XP_019067577.1	20aa	107	126	LRR	DeepLRR
XP_019067577.1	20aa	131	150	LRR	DeepLRR
XP_019069784.1	20aa	72	91	LRR	DeepLRR
XP_019069784.1	20aa	93	112	LRR	DeepLRR
XP_019069784.1	20aa	117	136	LRR	DeepLRR
XP_019069784.1	20aa	141	160	LRR	DeepLRR
XP_019069784.1	20aa	165	184	LRR	DeepLRR
XP_019070723.2	20aa	95	114	LRR	DeepLRR
XP_019070723.2	20aa	119	138	LRR	DeepLRR
XP_019070723.2	20aa	143	162	LRR	DeepLRR
XP_019070723.2	21aa	167	187	LRR	DeepLRR
XP_019070723.2	20aa	192	211	LRR	DeepLRR
XP_019070723.2	20aa	216	235	LRR	DeepLRR
XP_025883466.1	23aa	68	90	LRR	DeepLRR
XP_025883466.1	20aa	92	111	LRR	DeepLRR
XP_025883466.1	20aa	116	135	LRR	DeepLRR
XP_025883466.1	20aa	137	156	LRR	DeepLRR
XP_025883466.1	20aa	159	178	LRR	DeepLRR
XP_025884445.1	20aa	85	104	LRR	DeepLRR
XP_025884445.1	20aa	109	128	LRR	DeepLRR
XP_025884445.1	20aa	134	153	LRR	DeepLRR
XP_025884445.1	20aa	158	177	LRR	DeepLRR
XP_025884445.1	20aa	186	205	LRR	DeepLRR
XP_025884445.1	20aa	232	251	LRR	DeepLRR
XP_025884445.1	20aa	258	277	LRR	DeepLRR
XP_025884445.1	20aa	282	301	LRR	DeepLRR
XP_025884445.1	21aa	306	326	LRR	DeepLRR
XP_025884445.1	20aa	331	350	LRR	DeepLRR
XP_025884445.1	20aa	353	372	LRR	DeepLRR
XP_025884445.1	20aa	377	396	LRR	DeepLRR
XP_025884445.1	20aa	400	419	LRR	DeepLRR
XP_025884445.1	20aa	450	469	LRR	DeepLRR
XP_025884445.1	20aa	475	494	LRR	DeepLRR
XP_025884445.1	20aa	517	536	LRR	DeepLRR
XP_025884445.1	20aa	541	560	LRR	DeepLRR
XP_025884445.1	20aa	564	583	LRR	DeepLRR
XP_025884445.1	20aa	589	608	LRR	DeepLRR
XP_025884445.1	21aa	613	633	LRR	DeepLRR
XP_025884445.1	20aa	635	654	LRR	DeepLRR
XP_025884445.1	20aa	663	682	LRR	DeepLRR
XP_025884445.1	20aa	727	746	LRR	DeepLRR
XP_025884445.1	21aa	752	772	LRR	DeepLRR
XP_025884445.1	20aa	776	795	LRR	DeepLRR
XP_025884445.1	20aa	800	819	LRR	DeepLRR
XP_025884480.1	27aa	70	96	LRR	DeepLRR
XP_025884480.1	20aa	97	116	LRR	DeepLRR
XP_025884480.1	20aa	121	140	LRR	DeepLRR
XP_025884480.1	20aa	145	164	LRR	DeepLRR
XP_025884480.1	20aa	169	188	LRR	DeepLRR
XP_025884480.1	20aa	192	211	LRR	DeepLRR
XP_025884480.1	20aa	217	236	LRR	DeepLRR
XP_025884480.1	20aa	242	261	LRR	DeepLRR
XP_025884480.1	20aa	266	285	LRR	DeepLRR
XP_025884480.1	24aa	289	312	LRR	DeepLRR
XP_025884480.1	20aa	314	333	LRR	DeepLRR
XP_025884480.1	20aa	338	357	LRR	DeepLRR
XP_025884480.1	20aa	362	381	LRR	DeepLRR
XP_025884480.1	20aa	387	406	LRR	DeepLRR
XP_025884480.1	20aa	411	430	LRR	DeepLRR
XP_025884480.1	20aa	435	454	LRR	DeepLRR
XP_025884480.1	20aa	459	478	LRR	DeepLRR
XP_025884480.1	20aa	483	502	LRR	DeepLRR
XP_025884480.1	20aa	526	545	LRR	DeepLRR
XP_025884480.1	20aa	550	569	LRR	DeepLRR
XP_025884480.1	25aa	572	596	LRR	DeepLRR
XP_025884480.1	20aa	600	619	LRR	DeepLRR
XP_025884480.1	20aa	663	682	LRR	DeepLRR
XP_025884480.1	20aa	688	707	LRR	DeepLRR
XP_025884480.1	20aa	712	731	LRR	DeepLRR
XP_025884480.1	21aa	736	756	LRR	DeepLRR
XP_025884483.1	20aa	92	111	LRR	DeepLRR
XP_025884483.1	20aa	116	135	LRR	DeepLRR
XP_025884483.1	20aa	141	160	LRR	DeepLRR
XP_025884483.1	20aa	165	184	LRR	DeepLRR
XP_025884483.1	20aa	193	212	LRR	DeepLRR
XP_025884483.1	22aa	215	236	LRR	DeepLRR
XP_025884483.1	21aa	240	260	LRR	DeepLRR
XP_025884483.1	20aa	265	284	LRR	DeepLRR
XP_025884483.1	20aa	289	308	LRR	DeepLRR
XP_025884483.1	20aa	313	332	LRR	DeepLRR
XP_025884483.1	20aa	345	364	LRR	DeepLRR
XP_025884483.1	20aa	369	388	LRR	DeepLRR
XP_025884483.1	20aa	432	451	LRR	DeepLRR
XP_025884483.1	20aa	456	475	LRR	DeepLRR
XP_025884483.1	20aa	480	499	LRR	DeepLRR
XP_025884483.1	20aa	504	523	LRR	DeepLRR
XP_025884484.1	20aa	92	111	LRR	DeepLRR
XP_025884484.1	20aa	116	135	LRR	DeepLRR
XP_025884484.1	20aa	141	160	LRR	DeepLRR
XP_025884484.1	20aa	165	184	LRR	DeepLRR
XP_025884484.1	20aa	193	212	LRR	DeepLRR
XP_025884484.1	22aa	215	236	LRR	DeepLRR
